x,y,z,1,2,3,4,5,6,7,8,9,10,11
90,40,50,0.025036963,0.022268089,0.011438486,0.018011039,0.01396572,0.046880449,0.041377291,0.018596745,0.059659906,0.067700317,0.027637209
90,40,55,0.039742845,0.036973971,0.026144368,0.032716921,0.028671602,0.061586331,0.056083173,0.033302627,0.074365789,0.0824062,0.042343091
95,40,50,0.025595904,0.021960387,0.011698618,0.01877551,0.013411103,0.047590897,0.042264485,0.019450736,0.058817898,0.067262532,0.026839707
95,40,55,0.040301786,0.036666269,0.0264045,0.033481392,0.028116986,0.062296779,0.056970367,0.034156618,0.072513426,0.081968414,0.041545589
100,40,50,0.026154845,0.021652685,0.012018018,0.019539981,0.012856487,0.048301345,0.043151679,0.020324216,0.057987871,0.066866122,0.026071298
100,40,55,0.029279845,0.024777685,0.015143018,0.022664981,0.015981487,0.051426345,0.046276679,0.023449216,0.057807544,0.069991122,0.029196298
55,45,50,0.021191675,0.024955887,0.011208025,0.013813733,0.019038847,0.04163216,0.035530932,0.012419693,0.06591281,0.071103296,0.033183223
50,45,50,0.020883973,0.025514828,0.01156532,0.013291729,0.019827152,0.041024293,0.034621841,0.01156532,0.06678629,0.071781723,0.034056703
55,45,55,0.035897557,0.039661769,0.025913908,0.028519615,0.033744729,0.05537288,0.048719579,0.025913908,0.080618692,0.085809178,0.047889106
50,45,55,0.021265656,0.026160459,0.012419693,0.013924799,0.020736243,0.040666998,0.034013697,0.011208025,0.067695381,0.072500475,0.034965794
60,45,50,0.02154897,0.024396946,0.010968991,0.014349051,0.018330439,0.042257366,0.036352197,0.013166833,0.065058818,0.070424869,0.032329232
60,45,55,0.036254852,0.039102828,0.025674874,0.029054933,0.033036321,0.056963248,0.051058079,0.027872716,0.079764701,0.085130751,0.047035114
65,45,50,0.021980246,0.023842329,0.010756509,0.014956272,0.01762203,0.042890621,0.037194206,0.014008842,0.064204827,0.069746442,0.03147524
65,45,55,0.036686128,0.038548212,0.025462391,0.029662154,0.032327913,0.057596504,0.051900088,0.028714725,0.078910709,0.084452324,0.046181123
70,45,50,0.022422233,0.023330695,0.01067912,0.01558376,0.016913622,0.043533167,0.038067686,0.014882322,0.063362818,0.06913922,0.030611966
70,45,55,0.037128115,0.038036578,0.025385002,0.030289642,0.031619504,0.05823905,0.052773568,0.029588204,0.0780687,0.083845103,0.045317848
75,45,50,0.02287493,0.02287493,0.010601731,0.016219452,0.016219452,0.044211594,0.03895488,0.015721947,0.062532792,0.068531999,0.029757974
75,45,55,0.037580812,0.037580812,0.025307613,0.030925335,0.030925335,0.058917477,0.053660763,0.030427829,0.077238674,0.083237881,0.044463857
80,45,50,0.023330695,0.022422233,0.01067912,0.016913622,0.01558376,0.04489621,0.039821938,0.016575938,0.061680713,0.06794494,0.028903983
80,45,55,0.038036578,0.037128115,0.025385002,0.031619504,0.030289642,0.059602093,0.05452782,0.031281821,0.076386595,0.082650822,0.043609865
85,45,50,0.023842329,0.021980246,0.010756509,0.01762203,0.014956272,0.045612768,0.040695418,0.017449418,0.060850687,0.067411785,0.028061974
85,45,55,0.038548212,0.036686128,0.025462391,0.032327913,0.029662154,0.06031865,0.0554013,0.0321553,0.075556569,0.082117667,0.042767856
90,45,50,0.024396946,0.02154897,0.010968991,0.018330439,0.014349051,0.046315329,0.041568898,0.018322898,0.06001059,0.066912513,0.027231948
90,45,55,0.039102828,0.036254852,0.025674874,0.033036321,0.029054933,0.061021212,0.05627478,0.03302878,0.074716473,0.081618396,0.04193783
95,45,50,0.024955887,0.021191675,0.011208025,0.019038847,0.013813733,0.047025778,0.042456092,0.019183158,0.059168581,0.06646503,0.026401922
95,45,55,0.039661769,0.035897557,0.025913908,0.033744729,0.028519615,0.06173166,0.057161975,0.033889041,0.073169279,0.081170913,0.041107804
100,45,50,0.025514828,0.020883973,0.01156532,0.019827152,0.013291729,0.047760303,0.043343287,0.020056638,0.058338555,0.066059769,0.02560442
100,45,55,0.028639828,0.024008973,0.01469032,0.022952152,0.016416729,0.050885303,0.046468287,0.023181638,0.058463397,0.069184769,0.02872942
55,50,50,0.020472556,0.024315869,0.010826342,0.014248975,0.019396142,0.040971717,0.035834472,0.012043135,0.066225633,0.070496075,0.032928865
50,50,50,0.020115261,0.02487481,0.011134044,0.013726972,0.020115261,0.040346511,0.034925382,0.011134044,0.067079625,0.071214827,0.033802345
55,50,55,0.035178438,0.039021752,0.025532225,0.028954858,0.034102024,0.054664472,0.049072323,0.025532225,0.080931516,0.085201957,0.047634748
50,50,55,0.020557248,0.025601518,0.012043135,0.014350009,0.021024352,0.03995859,0.03436644,0.010826342,0.067988716,0.071975207,0.034711436
60,50,50,0.020829851,0.023756928,0.010558765,0.014770979,0.018687734,0.041604973,0.03665463,0.012859131,0.065395607,0.069817647,0.032055385
60,50,55,0.035535733,0.038462811,0.025264647,0.029476861,0.033393616,0.056310855,0.051360513,0.027565014,0.08010149,0.08452353,0.046761268
65,50,50,0.021271838,0.023202312,0.01035755,0.015385902,0.017979325,0.042247518,0.037496639,0.01370114,0.064555511,0.06913922,0.031181905
65,50,55,0.03597772,0.037908194,0.025063433,0.030091784,0.032685208,0.056953401,0.052202521,0.028407023,0.079261393,0.083845103,0.045887788
70,50,50,0.021713824,0.022647696,0.010264345,0.015993123,0.017285156,0.042932134,0.038370119,0.01457462,0.063713502,0.068460793,0.030308425
70,50,55,0.036419707,0.037353578,0.024970227,0.030699006,0.031991038,0.057638017,0.053076001,0.029280503,0.078419384,0.083166675,0.045014308
75,50,50,0.02218076,0.02218076,0.010163945,0.016604765,0.016604765,0.043610562,0.039215012,0.015454369,0.062883476,0.067853571,0.029454434
75,50,55,0.036886642,0.036886642,0.024869828,0.031310647,0.031310647,0.058316444,0.053920895,0.030160251,0.077589358,0.082559454,0.044160316
80,50,50,0.022647696,0.021713824,0.010264345,0.017285156,0.015993123,0.044331091,0.040069004,0.01630836,0.062031397,0.06724635,0.028600443
80,50,55,0.037353578,0.036419707,0.024970227,0.031991038,0.030699006,0.059036973,0.054774886,0.031014243,0.076737279,0.081952232,0.043306325
85,50,50,0.023202312,0.021271838,0.01035755,0.017979325,0.015385902,0.045047649,0.040942484,0.01718184,0.061201371,0.066669372,0.027737168
85,50,55,0.037908194,0.03597772,0.025063433,0.032685208,0.030091784,0.059753531,0.055648366,0.031887723,0.075907253,0.081375255,0.04244305
90,50,50,0.023756928,0.020829851,0.010558765,0.018687734,0.014770979,0.04575021,0.041815964,0.01805532,0.060371344,0.066144104,0.026883176
90,50,55,0.038462811,0.035535733,0.025264647,0.033393616,0.029476861,0.060456093,0.056521846,0.032761203,0.075077227,0.080849986,0.041589059
95,50,50,0.024315869,0.020472556,0.010826342,0.019396142,0.014248975,0.046492623,0.042696736,0.018942515,0.059564992,0.065667528,0.026029185
95,50,55,0.039021752,0.035178438,0.025532225,0.034102024,0.028954858,0.061198505,0.057402618,0.033648397,0.074183675,0.080373411,0.040735067
100,50,50,0.02487481,0.020115261,0.011134044,0.020115261,0.013726972,0.047261032,0.043570216,0.019829709,0.058734966,0.065229743,0.025199159
100,50,55,0.02799981,0.023240261,0.014259044,0.023240261,0.016851972,0.050386032,0.046695216,0.022954709,0.059477792,0.068354743,0.028324159
55,55,50,0.019753437,0.023675852,0.010444659,0.014736444,0.019753437,0.040319324,0.03618911,0.011735433,0.066576317,0.069947146,0.032701936
50,55,50,0.019396142,0.024315869,0.010826342,0.014248975,0.020472556,0.039686069,0.035280019,0.010826342,0.067428396,0.070689559,0.033589131
55,55,55,0.034459319,0.038381734,0.025150542,0.029442326,0.034459319,0.053984081,0.049443124,0.025150542,0.0812822,0.084653028,0.047407819
50,55,55,0.019848839,0.025042577,0.011735433,0.014865745,0.021381647,0.039278199,0.034737242,0.010444659,0.068337487,0.071475936,0.034498222
60,55,50,0.020110732,0.023121236,0.010196205,0.015258448,0.019045029,0.04096187,0.036958171,0.012591554,0.065746291,0.069220507,0.031814742
60,55,55,0.034816614,0.037827118,0.024902087,0.02996433,0.033750911,0.055667752,0.051664053,0.027297436,0.080452173,0.08392639,0.046520624
65,55,50,0.020566498,0.022566619,0.009958592,0.015823567,0.018350859,0.041646486,0.037800179,0.013433563,0.064906195,0.068531999,0.030927547
65,55,55,0.03527238,0.037272502,0.024664474,0.030529449,0.033056741,0.056352368,0.052506062,0.028139445,0.079612077,0.083237881,0.04563343
70,55,50,0.021033433,0.022012003,0.0098749,0.016422753,0.017673077,0.042334994,0.038673659,0.014307043,0.064064186,0.067853571,0.030054067
70,55,55,0.035739316,0.036717885,0.024580783,0.031128635,0.032378959,0.057040877,0.053379542,0.029012925,0.078770068,0.082559454,0.04475995
75,55,50,0.021500369,0.021500369,0.009791209,0.017029974,0.017029974,0.043045442,0.039517446,0.015194237,0.06323416,0.067175144,0.029180587
75,55,55,0.036206251,0.036206251,0.024497091,0.031735857,0.031735857,0.057751325,0.054223328,0.029900119,0.077940042,0.081881027,0.04388647
80,55,50,0.022012003,0.021033433,0.0098749,0.017673077,0.016422753,0.043765972,0.040371437,0.016103328,0.062404133,0.066567923,0.028307107
80,55,55,0.036717885,0.035739316,0.024580783,0.032378959,0.031128635,0.058471854,0.055077319,0.03080921,0.077110016,0.081273805,0.04301299
85,55,50,0.022566619,0.020566498,0.009958592,0.018350859,0.015823567,0.04448253,0.041244917,0.016980626,0.061597781,0.065960701,0.027433627
85,55,55,0.037272502,0.03527238,0.024664474,0.033056741,0.030529449,0.059188412,0.055950799,0.031686508,0.076303663,0.080666584,0.04213951
90,55,50,0.023121236,0.020110732,0.010196205,0.019045029,0.015258448,0.04523794,0.04208981,0.017854106,0.060767755,0.065401692,0.026579636
90,55,55,0.037827118,0.034816614,0.024902087,0.033750911,0.02996433,0.059943823,0.056795693,0.032559988,0.075473637,0.080107574,0.041285518
95,55,50,0.023675852,0.019753437,0.010444659,0.019753437,0.014736444,0.046005154,0.042943802,0.0187413,0.059961402,0.064889422,0.025725645
95,55,55,0.038381734,0.034459319,0.025150542,0.034459319,0.029442326,0.060711036,0.057649684,0.033447183,0.074667284,0.079595304,0.040431527
100,55,50,0.024315869,0.019396142,0.010826342,0.020472556,0.014248975,0.046773563,0.043817282,0.019628495,0.059131376,0.064432241,0.02486237
100,55,55,0.027440869,0.022521142,0.013951342,0.023597556,0.017373975,0.049898563,0.046942282,0.022753495,0.060575729,0.067557241,0.02798737
55,60,50,0.019045029,0.023121236,0.010196205,0.015258448,0.020110732,0.039676221,0.036565668,0.011467856,0.066927001,0.069421878,0.032553239
50,60,50,0.018687734,0.023756928,0.010558765,0.014770979,0.020829851,0.039033675,0.035694488,0.010558765,0.06777908,0.070190287,0.03346233
55,60,55,0.033750911,0.037827118,0.024902087,0.02996433,0.034816614,0.053321698,0.049878367,0.024902087,0.081632883,0.08412776,0.047259121
50,60,55,0.019140431,0.024487961,0.011467856,0.015385902,0.021738942,0.038615816,0.035172484,0.010196205,0.068688171,0.071018755,0.034371421
60,60,50,0.019419171,0.022493748,0.009887173,0.015745916,0.019419171,0.040360837,0.037312808,0.012376946,0.066096975,0.068679465,0.031644148
60,60,55,0.034125054,0.037199631,0.024593055,0.030451799,0.034125054,0.055066719,0.052018691,0.027082829,0.080802857,0.083385348,0.04635003
65,60,50,0.019886107,0.021939132,0.009703071,0.016311036,0.018741389,0.041067314,0.038154817,0.013232348,0.065266949,0.06794494,0.030735057
65,60,55,0.034591989,0.036645014,0.024408953,0.031016918,0.033447272,0.055773196,0.0528607,0.027938231,0.079972831,0.082650822,0.045440939
70,60,50,0.020353043,0.021384516,0.009606542,0.016876155,0.018098286,0.041769875,0.03899096,0.014105828,0.064436922,0.06724635,0.029840853
70,60,55,0.035058925,0.036090398,0.024312424,0.031582037,0.032804169,0.056475757,0.053696842,0.028811711,0.079142805,0.081952232,0.044546735
75,60,50,0.020859322,0.020859322,0.009497874,0.017465217,0.017465217,0.042480323,0.039820986,0.014993023,0.06363057,0.066567923,0.028953658
75,60,55,0.035565204,0.035565204,0.024203756,0.032171099,0.032171099,0.057186205,0.054526868,0.029698905,0.078336452,0.081273805,0.043659541
80,60,50,0.021384516,0.020353043,0.009606542,0.018098286,0.016876155,0.043214849,0.040674977,0.015902114,0.062800544,0.065889496,0.028066464
80,60,55,0.036090398,0.035058925,0.024312424,0.032804169,0.031582037,0.057920731,0.05538086,0.030607996,0.077506426,0.080595378,0.042772346
85,60,50,0.021939132,0.019886107,0.009703071,0.018741389,0.016311036,0.043992956,0.041548457,0.016811204,0.061994191,0.065282274,0.02717927
85,60,55,0.036645014,0.034591989,0.024408953,0.033447272,0.031016918,0.058698838,0.05625434,0.031517087,0.076700073,0.079988156,0.041885152
90,60,50,0.022493748,0.019419171,0.009887173,0.019419171,0.015745916,0.044750472,0.042392243,0.017720295,0.061164165,0.064675053,0.02630579
90,60,55,0.037199631,0.034125054,0.024593055,0.034125054,0.030451799,0.059456354,0.057098126,0.032426178,0.075870047,0.079380935,0.041011672
95,60,50,0.023121236,0.019045029,0.010196205,0.020110732,0.015258448,0.045527809,0.043246235,0.018629386,0.060366663,0.064134011,0.02543231
95,60,55,0.037827118,0.033750911,0.024902087,0.034816614,0.02996433,0.060233692,0.057952117,0.033335269,0.075072545,0.078839893,0.040138192
100,60,50,0.023756928,0.018687734,0.010558765,0.020829851,0.014770979,0.046296219,0.044110617,0.01953529,0.059588556,0.063634739,0.02455883
100,60,55,0.026881928,0.021812734,0.013683765,0.023954851,0.017895979,0.049421219,0.047235617,0.02266029,0.061803931,0.066759739,0.02768383
55,65,50,0.018350859,0.022566619,0.009958592,0.015823567,0.020566498,0.039075188,0.036980137,0.011266641,0.067299738,0.068935605,0.032463221
50,65,50,0.017979325,0.023202312,0.01035755,0.015385902,0.021271838,0.038390572,0.036171832,0.01035755,0.068129764,0.069733107,0.033372312
55,65,55,0.033056741,0.037272502,0.024664474,0.030529449,0.03527238,0.052671245,0.050355711,0.024664474,0.08200562,0.083641487,0.047169103
50,65,55,0.018435091,0.023933344,0.011266641,0.015906058,0.0221155,0.037965363,0.035649829,0.009958592,0.069038855,0.07058097,0.034281403
60,65,50,0.018741389,0.021939132,0.009703071,0.016311036,0.019886107,0.039795718,0.037727277,0.012175732,0.066469712,0.068167196,0.03155413
60,65,55,0.033447272,0.036645014,0.024408953,0.031016918,0.034591989,0.0545016,0.052433159,0.026881614,0.081175594,0.082873078,0.046260012
65,65,50,0.019225665,0.021320072,0.00944755,0.016833039,0.019225665,0.040502194,0.038557793,0.013084823,0.065663359,0.067411785,0.030645039
65,65,55,0.033931547,0.036025954,0.024153432,0.031538922,0.033931547,0.055208077,0.053263676,0.027790705,0.080369241,0.082117667,0.045350921
70,65,50,0.019719973,0.020777294,0.009359247,0.017398159,0.018592595,0.041204756,0.039345597,0.013993914,0.064833333,0.066669372,0.029735948
70,65,55,0.034425855,0.035483177,0.02406513,0.032104041,0.033298477,0.055910638,0.05405148,0.028699796,0.079539215,0.081375255,0.044441831
75,65,50,0.020241976,0.020241976,0.009270945,0.017985373,0.017985373,0.041960166,0.040175624,0.014899817,0.06402698,0.065960701,0.028826857
75,65,55,0.034947859,0.034947859,0.023976827,0.032691256,0.032691256,0.056666049,0.054881506,0.0296057,0.078732863,0.080666584,0.04353274
80,65,50,0.020777294,0.019719973,0.009359247,0.018592595,0.017398159,0.04272738,0.041023749,0.015808908,0.063196954,0.065282274,0.027917766
80,65,55,0.035483177,0.034425855,0.02406513,0.033298477,0.032104041,0.057433262,0.055729631,0.030514791,0.077902836,0.079988156,0.042623649
85,65,50,0.021320072,0.019225665,0.00944755,0.019225665,0.016833039,0.043505487,0.041853775,0.016717999,0.062399452,0.064603847,0.027008676
85,65,55,0.036025954,0.033931547,0.024153432,0.033931547,0.031538922,0.058211369,0.056559657,0.031423882,0.077105334,0.079309729,0.041714558
90,65,50,0.021939132,0.018741389,0.009703071,0.019886107,0.016311036,0.044273127,0.042695784,0.01762709,0.061611648,0.063996625,0.026099585
90,65,55,0.036645014,0.033447272,0.024408953,0.034591989,0.031016918,0.058979009,0.057401666,0.032332972,0.07631753,0.078702508,0.040805467
95,65,50,0.022566619,0.018350859,0.009958592,0.020566498,0.015823567,0.045060931,0.043549775,0.018536181,0.060856237,0.063399485,0.025205381
95,65,55,0.037272502,0.033056741,0.024664474,0.03527238,0.030529449,0.059766814,0.058255658,0.033242063,0.075562119,0.078105368,0.039911263
100,65,50,0.023202312,0.017979325,0.01035755,0.021271838,0.015385902,0.045858433,0.04441305,0.01943489,0.060139679,0.06286633,0.024318186
100,65,55,0.026327312,0.021104325,0.01348255,0.024396838,0.018510902,0.048983433,0.04753805,0.02255989,0.063081078,0.06599133,0.027443186
55,70,50,0.017673077,0.022012003,0.0098749,0.016422753,0.021033433,0.038510069,0.037457481,0.011173436,0.067696148,0.068497819,0.032373203
50,70,50,0.017285156,0.022647696,0.010264345,0.015993123,0.021713824,0.03778954,0.036659301,0.010264345,0.068502501,0.069295321,0.033282294
55,70,55,0.032378959,0.036717885,0.024580783,0.031128635,0.035739316,0.052055559,0.050877715,0.024580783,0.08240203,0.083203702,0.047079086
50,70,55,0.017752091,0.023466409,0.011173436,0.01651328,0.022557486,0.037349676,0.036171832,0.0098749,0.069411591,0.07018456,0.034191385
60,70,50,0.018098286,0.021384516,0.009606542,0.016876155,0.020353043,0.039230598,0.038204621,0.012082527,0.066866122,0.067700317,0.031464112
60,70,55,0.032804169,0.036090398,0.024312424,0.031582037,0.035058925,0.053936481,0.052910504,0.026788409,0.081572004,0.0824062,0.046169995
65,70,50,0.018592595,0.020777294,0.009359247,0.017398159,0.019719973,0.039937075,0.038972262,0.012991618,0.066059769,0.066912513,0.030555021
65,70,55,0.033298477,0.035483177,0.02406513,0.032104041,0.034425855,0.054642957,0.053678144,0.0276975,0.080765652,0.081618396,0.045260904
70,70,50,0.019112751,0.020170073,0.009269229,0.017920162,0.019112751,0.040717287,0.039760066,0.013900709,0.065229743,0.066144104,0.02964593
70,70,55,0.033818634,0.034875955,0.023975112,0.032626045,0.033818634,0.055423169,0.054465948,0.028606591,0.079935625,0.080849986,0.044351813
75,70,50,0.019634755,0.019634755,0.009180927,0.01850553,0.01850553,0.041472698,0.040580885,0.014799418,0.064432241,0.065401692,0.02873684
75,70,55,0.034340637,0.034340637,0.023886809,0.033211412,0.033211412,0.05617858,0.055286767,0.0295053,0.079138124,0.080107574,0.043442722
80,70,50,0.020170073,0.019112751,0.009269229,0.019112751,0.017920162,0.042250036,0.041378387,0.015708509,0.063634739,0.064675053,0.027827749
80,70,55,0.034875955,0.033818634,0.023975112,0.033818634,0.032626045,0.056955918,0.056084269,0.030414391,0.078340622,0.079380935,0.042533631
